held_out_session,model,target,condition,ccc,pearson_r,mse,rmse,pred_dispersion
10,RidgeCV,arousal,lag_0,-0.03383817087772577,-0.13584924671632792,1.790009686190513,1.3379124359204204,0.13383070420451465
10,SVR,arousal,lag_0,0.03585696891679676,0.08427772245819276,1.7072378033920022,1.3066131039416382,0.23378499684268092
10,XGBoost,arousal,lag_0,-0.07506297565580687,-0.1685776403494971,1.849579666413487,1.3599925243961772,0.23772138049304214
10,CatBoost,arousal,lag_0,-0.05315526676272577,-0.16239062242262262,1.7454651331697488,1.3211605251330167,0.168347794061319
10,CatBoostOptuna,arousal,lag_0,-0.009922034341844875,-0.13409397578374344,1.6511769187915202,1.2849812912223741,0.037540540423077896
10,Ensemble,arousal,lag_0,-0.01999103841026891,-0.08143277873462708,1.7113291857303419,1.308177811205473,0.12781346260677992
10,MeanBaseline,valence,lag_0,0.0,,0.5788348532377606,0.7608119696993211,0.0
10,RidgeCV,valence,lag_0,0.10603097582821586,0.298771037709272,0.5105833034907239,0.7145511202781253,0.23266790880884505
10,SVR,valence,lag_0,-0.013467419529528193,-0.15767637896354314,0.5356600832719127,0.7318880264575399,0.05181975194465299
10,XGBoost,valence,lag_0,0.09249839606222068,0.18876467700072272,0.4772980042521294,0.6908675736001288,0.29583787584390664
10,CatBoost,valence,lag_0,0.10194770281285002,0.2590065003145473,0.44023046526590426,0.6634986550596047,0.22148449645225413
10,CatBoostOptuna,valence,lag_0,0.003761201436297968,0.10846623559405064,0.5303082587021979,0.7282226710987497,0.021188248132643823
10,Ensemble,valence,lag_0,0.06586306903829077,0.2775126513909728,0.48347500655353587,0.6953236703532649,0.14100053106724925
11,MeanBaseline,arousal,lag_0,4.338181847375454e-31,,1.9559407240356224,1.398549507180787,1.2989289140065216e-15
11,RidgeCV,arousal,lag_0,0.3743408482230634,0.38863901378851523,2.4040280549726263,1.550492842606062,0.9894706182651384
11,SVR,arousal,lag_0,0.4081686959810475,0.4485923762495589,1.5797082204344108,1.256864439959382,0.6493025353154477
11,XGBoost,arousal,lag_0,-0.2175712189678035,-0.495079284854418,2.453973543293046,1.5665163718560513,0.23680045932766783
11,CatBoost,arousal,lag_0,0.006810871955676721,0.03784038767714297,2.0854920501493903,1.444123280800289,0.10104249654620649
11,CatBoostOptuna,arousal,lag_0,0.00969930456351198,0.10345598294157181,2.014059659526855,1.4191756972013208,0.05097656645572881
11,Ensemble,arousal,lag_0,0.3511660410681194,0.42233879852647255,1.5601649948583531,1.2490656487384293,0.5345260025583006
11,MeanBaseline,valence,lag_0,4.7940240488760776e-32,,0.5531122221804875,0.7437151485484799,6.258092301163063e-16
11,RidgeCV,valence,lag_0,-0.033490774026976616,-0.04236076961170249,0.7023139846273608,0.8380417558972588,0.5334571569150273
11,SVR,valence,lag_0,0.000557729933686195,0.0038219118004037852,0.5769687005212051,0.7595845578480418,0.08364718399178594
11,XGBoost,valence,lag_0,0.04400033820900538,0.15302820181789342,1.1627249072065227,1.0782972258178738,0.3472300217068284
11,CatBoost,valence,lag_0,-0.06527183358600079,-0.170867264735809,0.8352312621813193,0.9139098763999212,0.2973902551124342
11,CatBoostOptuna,valence,lag_0,-0.02215267888387219,-0.033954770977635,0.7742266034335994,0.8799014737080507,0.49067197792852496
11,Ensemble,valence,lag_0,-0.03974954359737526,-0.11163355617740102,0.6494063407235835,0.80585751887265,0.2208201312540091
12,MeanBaseline,arousal,lag_0,-3.288930098378926e-31,,1.248017435971103,1.1171470073231646,1.204495299680214e-15
12,RidgeCV,arousal,lag_0,-0.31721464285869694,-0.42577500530641216,5.690062569795851,2.3853852036507335,1.3153181936375804
