held_out_session,model,target,condition,ccc,pearson_r,mse,rmse
9,SVR,arousal,retro,0.0773035531566971,0.1430929347209263,0.4121277421707442,0.6419717611941699
9,LSTM,arousal,retro,0.1418109070159813,0.2524493042066893,0.3385819397723397,0.5818779423318431
9,MeanBaseline,valence,sync,2.7973112945999666e-29,,0.0068103691490567,0.0825249607637396
9,Ridge,valence,sync,-0.0066058830418997,-0.0103992613637649,0.0146698535412148,0.1211191708245018
9,SVR,valence,sync,-0.0452180066919475,-0.0649492115292566,0.030575832795591,0.1748594658449781
9,LSTM,valence,sync,-0.0066058830418997,-0.0103992613637649,0.0146698535412148,0.1211191708245018
9,MeanBaseline,valence,retro,2.7973112945999666e-29,,0.0068103691490567,0.0825249607637396
9,Ridge,valence,retro,0.0220475503602313,0.0294272538721726,0.0135888109783745,0.1165710554913805
9,SVR,valence,retro,0.0863629924693078,0.1008744954354603,0.0208665617389123,0.1444526280097122
9,LSTM,valence,retro,0.0220475503602313,0.0294272538721726,0.0135888109783745,0.1165710554913805
10,MeanBaseline,arousal,sync,0.0,,0.6130330103105798,0.7829642458698736
10,Ridge,arousal,sync,0.0646938787470269,0.1776682557369953,0.647462754587227,0.8046507034653154
10,SVR,arousal,sync,0.0242710904137671,0.0544145027995491,0.6369626658416696,0.7980994084960028
10,LSTM,arousal,sync,0.0646938787470269,0.1776682557369953,0.647462754587227,0.8046507034653154
10,MeanBaseline,arousal,retro,0.0,,0.6130330103105798,0.7829642458698736
10,Ridge,arousal,retro,0.0430198348185082,0.1159069053103943,0.6570729306652136,0.810600352001659
10,SVR,arousal,retro,-0.0161667450206753,-0.0359533067689857,0.6346699285142988,0.7966617403354442
10,LSTM,arousal,retro,0.0430198348185082,0.1159069053103943,0.6570729306652136,0.810600352001659
10,MeanBaseline,valence,sync,0.0,,0.2072943995015983,0.4552959471614021
10,Ridge,valence,sync,0.0056653740453161,0.0220464230387821,0.1918372105574483,0.4379922494262293
10,SVR,valence,sync,0.0370407897521799,0.0829758394996779,0.2085058583238389,0.4566244171349566
10,LSTM,valence,sync,0.0056653740453161,0.0220464230387821,0.1918372105574483,0.4379922494262293
10,MeanBaseline,valence,retro,0.0,,0.2072943995015983,0.4552959471614021
10,Ridge,valence,retro,-0.0063088247367385,-0.0210044789612681,0.1861572619411036,0.4314594557326374
10,SVR,valence,retro,0.02965505894145,0.0688744696516645,0.2310011428370411,0.4806257825346464
10,LSTM,valence,retro,-0.0063088247367385,-0.0210044789612681,0.1861572619411036,0.4314594557326374
