held_out_session,model,target,condition,ccc,pearson_r,mse,rmse,pred_dispersion
13,SVR,valence,lag_0,-0.04690667458547297,-0.2869962755539732,1.2142846771113363,1.1019458594283733,0.1359758948762547
13,XGBoost,valence,lag_0,-0.010009613995318344,-0.04548739007794958,1.6811890896074586,1.2966067598186655,0.2627292108289499
13,CatBoost,valence,lag_0,0.021076159264292176,0.13044651430543275,1.8568790686254648,1.3626735003754438,0.21982885791226708
13,Ensemble,valence,lag_0,0.00437313980451926,0.02722394855542802,1.5065878950447964,1.2274314217278277,0.17435367689160083
14,MeanBaseline,arousal,lag_0,-7.593492226165627e-32,,0.6868525225778871,0.8287656620407768,5.427757009278545e-16
14,RidgeCV,arousal,lag_0,0.008266952779027833,0.03381434245937853,0.9257964507968741,0.9621831690467643,0.17046514497011017
14,SVR,arousal,lag_0,-0.02212040427748748,-0.0581526894509188,1.0995335172111318,1.048586437644094,0.30563284591844175
14,XGBoost,arousal,lag_0,-0.09594885153934922,-0.27312912444323545,0.7603295022202524,0.8719687507131505,0.182034489605534
14,CatBoost,arousal,lag_0,0.054553446483781284,0.18758092785968594,0.6736088505987597,0.8207367730269918,0.15476568371697202
14,Ensemble,arousal,lag_0,0.00962059086115142,0.03651798556648761,0.7741204978834304,0.8798411776470969,0.15380563731957628
14,MeanBaseline,valence,lag_0,1.2814208004148873e-31,,0.40701768607383093,0.6379793774675094,7.475975721265717e-16
14,RidgeCV,valence,lag_0,-0.1421373668485919,-0.24153065251922115,0.5899802842964058,0.768101740849743,0.4307452491443931
14,SVR,valence,lag_0,-0.09329002221298884,-0.24643397386013,0.6349006246981213,0.7968065164756882,0.3115087948821447
14,XGBoost,valence,lag_0,-0.06446476236250584,-0.12757708065058054,0.4061825678290286,0.6373245388567967,0.27321531774756685
14,CatBoost,valence,lag_0,-0.1782668128734616,-0.2803374683334574,0.5624752260073632,0.7499834838230527,0.4301445583524909
14,Ensemble,valence,lag_0,-0.13828677040055282,-0.27722921271524364,0.5814405133827981,0.7625224674609911,0.36104436393707073
15,MeanBaseline,arousal,lag_0,1.507907724177492e-30,,0.0864709624980924,0.2940594540192381,1.6510352859764972e-15
15,RidgeCV,arousal,lag_0,-0.05122340747048718,-0.15205317690270248,0.6071908643058008,0.7792245275309299,1.3447620509950005
15,SVR,arousal,lag_0,-0.07347879822158904,-0.15923435740943184,0.6794263589807472,0.8242732307801505,2.018442851595358
15,XGBoost,arousal,lag_0,-0.02227113081917007,-0.02236132950832833,0.15529186007867773,0.39407088204874735,1.0456094882422766
15,CatBoost,arousal,lag_0,-0.02009407599234911,-0.06323844652186796,0.40831447610721255,0.6389948952121703,0.8789894687245243
15,Ensemble,arousal,lag_0,-0.1332688185334687,-0.1666579195085609,0.2390850872440279,0.4889632780117827,1.1659083499008993
15,MeanBaseline,valence,lag_0,3.285715486206866e-30,,0.07936793846898911,0.2817231592698568,3.3020705719529943e-15
15,RidgeCV,valence,lag_0,-0.010847088147269535,-0.07029009646330023,0.6570362872637613,0.8105777490554261,0.6932105980143751
15,SVR,valence,lag_0,0.011110977921906394,0.1483451010419354,1.0404076011187833,1.0200037260318138,0.5445995886303878
15,XGBoost,valence,lag_0,-0.003917348274631149,-0.020877937195220384,0.5144091799287088,0.7172232427415531,0.664442832688689
15,CatBoost,valence,lag_0,0.052161044632484575,0.21215205784916083,0.46027094477010566,0.678432712043063,0.8251260729454626
15,Ensemble,valence,lag_0,0.01371691518745789,0.16179132281670555,0.6837003458638105,0.8268617453140582,0.4061698799325321
16,MeanBaseline,arousal,lag_0,0.0,,2.4588438370461354,1.5680700995319488,3.3819944173432786e-16
16,RidgeCV,arousal,lag_0,0.021618351080403393,0.06288457144144811,2.238170829925074,1.4960517470746373,0.2280545428346626
16,SVR,arousal,lag_0,0.10973097875923568,0.20281323390808698,2.356826689543851,1.5351959775689392,0.4153504486368598
16,XGBoost,arousal,lag_0,0.15392944916991902,0.5934823326406146,2.0522820987568826,1.4325788281127438,0.18243986123882672
