model,target,condition,ccc_mean,ccc_std,ccc_ci_lo,ccc_ci_hi,r_mean,rmse_mean,pred_disp_mean,n_sessions
Ensemble,valence,lag_1,0.0007114982142978718,0.019805793484386807,-0.009842264166136643,0.011265260594732388,-0.007599568902487491,0.259953401084349,0.15351609833623817,16
MeanBaseline,valence,lag_1,2.546354662315672e-30,6.899718054932863e-30,-1.1302455658528544e-30,6.222954890484199e-30,,0.24343170013222915,1.862927655489279e-15,16
SVR,valence,lag_1,-7.3148675520361845e-06,6.612867448559434e-05,-4.25523508472263e-05,2.7922615743153935e-05,0.03493053845526736,0.24033895655863802,0.00022672074880663491,16
RidgeCV,valence,lag_1,-0.0019062535872829672,0.033430079670346835,-0.01971988561762615,0.015907378443060213,-0.008674390423792117,0.29048419559581057,0.31219575113823617,16
XGBoost,valence,lag_1,-0.002621645871227868,0.044759001333589996,-0.026472034134270253,0.021228742391814513,0.0008250261668146985,0.28650968168497964,0.4316782522703602,16
RidgeCV,valence,lag_2,0.0019912095386713908,0.03341887369498561,-0.015816451248898983,0.019798870326241762,-0.002652136734587188,0.28338229420098626,0.31102790263933483,16
XGBoost,valence,lag_2,0.0016509140748316585,0.026246928492861497,-0.012335086877277763,0.01563691502694108,0.011665715246353788,0.27769184121193163,0.48953039538031706,16
Ensemble,valence,lag_2,0.0007847841154536152,0.019524380358042145,-0.00961902379491546,0.011188592025822692,-0.003925742506448728,0.25655808007508085,0.15792885800963222,16
MeanBaseline,valence,lag_2,-7.242245500170418e-31,4.026412291233142e-30,-2.86974821211288e-30,1.4212991120787963e-30,,0.2417148760250924,1.7477026019048089e-15,16
SVR,valence,lag_2,-1.4763133964856658e-05,5.1928899335443506e-05,-4.243409118733838e-05,1.2907823257625066e-05,-0.04126080688863489,0.23874841351721313,0.00017248842637907375,16
CatBoost,valence,lag_2,-1.4939978596145362e-05,0.022131680702773028,-0.011808080172693547,0.011778200215501257,4.1117779115773124e-05,0.2611931127103784,0.2765500565061703,16
RidgeCV,valence,lag_3,0.009512958349492215,0.0377658138960015,-0.010611023367085373,0.029636940066069803,0.019749006709116668,0.28664493475429964,0.3144755923588048,16
Ensemble,valence,lag_3,0.0036822112849415707,0.02351723347983763,-0.008849237868411533,0.016213660438294673,0.006730826402946247,0.2568604384514842,0.15956971024265407,16
CatBoost,valence,lag_3,0.0013523648084793156,0.030929604162556697,-0.015128857875673488,0.01783358749263212,-0.005401625313438333,0.2618155032082457,0.28328506413779836,16
XGBoost,valence,lag_3,0.0006895123957681116,0.034341935001356995,-0.017610013042299432,0.018989037833835657,0.010897827478052445,0.2742716433176665,0.4635415490496647,16
MeanBaseline,valence,lag_3,-6.964821792677278e-30,2.1456848927052324e-29,-1.8398369516352458e-29,4.468725930997903e-30,,0.2418395903845325,2.992008866078775e-15,16
SVR,valence,lag_3,-2.4015252965996525e-05,9.715586497322007e-05,-7.578595902739475e-05,2.7755453095401694e-05,-0.052362338415130556,0.23896450546405612,0.00030735987840178555,16
RidgeCV,valence,lag_4,0.001416174821741117,0.037901437986282586,-0.018780075871235605,0.021612425514717835,-0.0003520880930832439,0.2859260826131887,0.3288431596417902,16
MeanBaseline,valence,lag_4,4.897754014253915e-31,2.2996268221884595e-30,-7.3560923485201405e-31,1.7151600377027972e-30,,0.2422244532543447,2.5466054756823333e-15,16
SVR,valence,lag_4,-7.915116458498343e-06,2.5686567858038733e-05,-2.1602522305497187e-05,5.7722893885005e-06,-0.01897897842416259,0.23938614791513593,9.802680248248476e-05,16
