held_out_session,model,target,condition,ccc,pearson_r,mse,rmse,pred_dispersion
9,RidgeCV,valence,lag_2,0.0468992610680542,0.0478926200110879,0.0071501327499547,0.0845584575897331,1.0689093109801633
9,SVR,valence,lag_2,-4.429720815533425e-05,-0.0304839568833181,0.0034484310309253,0.0587233431518106,0.0007290804972357
9,CatBoost,valence,lag_2,-0.0001530998533018,-0.0001793542595236,0.0054315667805365,0.0736991640423184,0.6745123018895524
9,Ensemble,valence,lag_2,0.0264300854455476,0.034300382236377,0.0043099397109212,0.0656501310807619,0.4963314728875308
9,MeanBaseline,valence,lag_3,-2.4917074713361586e-29,,0.0035177167745225,0.0593103428966866,7.549562077583399e-15
9,RidgeCV,valence,lag_3,0.071489620728653,0.0721204935505569,0.0064949401677453,0.0805911916262899,1.0019493730325515
9,SVR,valence,lag_3,-7.89708055235447e-06,-0.0052704085246837,0.0034722182378379,0.0589255312902476,0.0007517941731885
9,CatBoost,valence,lag_3,0.0336255454128585,0.0405248915825169,0.0058936670458913,0.0767702223905297,0.7312413050966663
9,Ensemble,valence,lag_3,0.0530429435089603,0.0706955439612428,0.00419583352222,0.0647752539340455,0.4803929471669556
9,MeanBaseline,valence,lag_4,0.0,,0.0035349610788776,0.0594555386728408,0.0
9,RidgeCV,valence,lag_4,0.0207710808696248,0.0219834692331973,0.0095201946475714,0.0975714848076603,1.3182011142040544
9,SVR,valence,lag_4,-1.2313674443627127e-05,-0.0219788415313724,0.0034965534265645,0.0591316617943767,0.0002811090975506
9,CatBoost,valence,lag_4,0.0238796644602977,0.0318738878082791,0.0075570735759793,0.0869314303113631,0.8323398369236298
9,Ensemble,valence,lag_4,0.0256945845912927,0.0324120817784627,0.0048915243393109,0.0699394333642397,0.5711379096821971
9,MeanBaseline,valence,lag_400ms_av,2.7973112945999666e-29,,0.0068103691490567,0.0825249607637396,5.402703423509263e-15
9,RidgeCV,valence,lag_400ms_av,0.0020390351707881,0.0021450673808908,0.0164121341069234,0.1281098517168896,1.1568767656305594
9,SVR,valence,lag_400ms_av,-1.0092568628320456e-05,-0.0129763376724041,0.0068028266736352,0.0824792499580058,0.0003915492656327
9,CatBoost,valence,lag_400ms_av,-0.0245059686847734,-0.0356283353020524,0.0096513892648357,0.0982414844392923,0.47951643923936
9,Ensemble,valence,lag_400ms_av,-0.0077522130854725,-0.0113871832068666,0.0085272098979415,0.0923428930559444,0.426299088901289
9,MeanBaseline,valence,missingness,2.7973112945999666e-29,,0.0068103691490567,0.0825249607637396,5.402703423509263e-15
9,RidgeCV,valence,missingness,0.0231327275463548,0.0861474458370104,0.0078616816956212,0.0886661248483392,0.1599249234082664
9,SVR,valence,missingness,2.620417690563423e-05,0.0220465949046267,0.0068024486983695,0.0824769585906848,0.0005983530018801
9,CatBoost,valence,missingness,-0.032903800912505,-0.0907873464713089,0.00986378244312,0.0993165768797941,0.2561274781072363
9,Ensemble,valence,missingness,-0.0055569762621747,-0.0363542376932223,0.0077246117584257,0.0878897704993349,0.0868971023350206
9,MeanBaseline,valence,own_signal,-2.79422429158494e-29,,0.0068178931084468,0.082570534141707,5.402703423509263e-15
9,RidgeCV,valence,own_signal,0.0215059819657835,0.0220633182493084,0.0128267375241405,0.1132551876257357,0.9455800453646572
9,SVR,valence,own_signal,-7.362229385562302e-05,-0.0445372926787077,0.0068032278074727,0.0824816816479439,0.000832185970775
9,CatBoost,valence,own_signal,-0.0065307135212661,-0.0081059229362799,0.0101423875241336,0.1007094212282725,0.6007906281063078
9,Ensemble,valence,own_signal,0.0088486393198824,0.0118203855914925,0.0080581321320654,0.0897670993853844,0.4503924172982697
9,MeanBaseline,valence,random_dyad,0.0,,0.007549525728196,0.086888006814497,0.0
9,RidgeCV,valence,random_dyad,0.0892586352076873,0.1056101123044581,0.009437376901802,0.0971461625685853,0.5824351092515287
9,SVR,valence,random_dyad,0.0022725898974719,0.0523869225019488,0.0075686101801103,0.0869977596269604,0.0218851229344783
9,CatBoost,valence,random_dyad,0.0380074880069337,0.0618929278680584,0.0081105385206954,0.0900585283062934,0.3443124370536256
9,Ensemble,valence,random_dyad,0.0521338010048864,0.1226757366160511,0.0075289943558089,0.0867697778942009,0.2244901145708291
10,MeanBaseline,arousal,circ_shift,0.0,,0.6130330103105798,0.7829642458698736,0.0
10,RidgeCV,arousal,circ_shift,0.0028650655925299,0.0135731104499097,0.8158783079289826,0.90325982304594,0.2523990503231384
10,SVR,arousal,circ_shift,0.0002260068561604,0.0007014222907988,0.9349143778019876,0.96690970509246,0.4403247832923495
10,CatBoost,arousal,circ_shift,-0.0412454548247484,-0.1706353588046401,0.7839141609554461,0.8853892708608152,0.265939920197989
10,Ensemble,arousal,circ_shift,-0.0123340517203255,-0.0495194499767103,0.8328138848533605,0.9125863711744552,0.2994436726627254
10,MeanBaseline,arousal,label_ar_combined,0.0,,0.6044958964691649,0.777493341752304,0.0
10,RidgeCV,arousal,label_ar_combined,0.6089242735657739,0.6865942419584677,0.187471075806406,0.432979301822161,0.6430310200940654
10,SVR,arousal,label_ar_combined,0.6785100286538117,0.6785529266817392,0.2107438016527772,0.4590684062890598,0.9914145916638688
10,CatBoost,arousal,label_ar_combined,0.5634819871400101,0.6827701081824928,0.1975608165017958,0.4444781395094654,0.5649364080913155
10,Ensemble,arousal,label_ar_combined,0.650633913057784,0.6943848107997469,0.1775024280416141,0.4213103702042167,0.7200380047033126
10,MeanBaseline,arousal,label_ar_own,0.0,,0.6044958964691649,0.777493341752304,0.0
10,RidgeCV,arousal,label_ar_own,0.6152420883532924,0.6929756277388757,0.1882778674573026,0.4339099762131572,0.6571056057579028
10,SVR,arousal,label_ar_own,0.6785100286531486,0.6785529266810644,0.2107438016527671,0.4590684062890487,0.9914145916617912
10,CatBoost,arousal,label_ar_own,0.5548615097801248,0.6861968451234391,0.2004456129877574,0.447711528763508,0.5507223130607716
10,Ensemble,arousal,label_ar_own,0.6516341849127989,0.6977092749269023,0.1774340380366154,0.4212291989364168,0.7194923015696205
10,MeanBaseline,arousal,label_ar_partner,0.0,,0.6044958964691649,0.777493341752304,0.0
10,RidgeCV,arousal,label_ar_partner,-0.0416794146954672,-0.2753486642732961,0.5589523398430923,0.7476311522690131,0.122849874582397
10,SVR,arousal,label_ar_partner,-1.0994033966041442e-12,-0.2791969243707514,0.3636363636365026,0.6030226891556425,2.165754044370808e-12
10,CatBoost,arousal,label_ar_partner,-0.0433031556042522,-0.2411543965430565,0.538767503894375,0.7340078363984781,0.1402525018359624
10,Ensemble,arousal,label_ar_partner,-0.0326780459970084,-0.2699517229009488,0.4711443303107747,0.686399541310143,0.0835322893908147
10,MeanBaseline,arousal,lag_0,0.0,,0.6130330103105798,0.7829642458698736,0.0
10,RidgeCV,arousal,lag_0,0.01075118086498,0.0461306088413084,0.7551431679658231,0.8689897398507207,0.2599871087511082
10,SVR,arousal,lag_0,-0.0067801143041963,-0.0219610004672974,1.0893232635570171,1.0437065025940084,0.4881666651774714
10,CatBoost,arousal,lag_0,-0.0425652841179273,-0.1961259764917723,0.8585458430089207,0.9265774889392256,0.2611810863304918
10,Ensemble,arousal,lag_0,-0.013837973931731,-0.0565390785654915,0.8855217148757943,0.9410216335854316,0.3124032326736328
10,MeanBaseline,arousal,lag_1,8.345677220098026e-32,,0.6098277060989057,0.780914659933405,7.654850780825623e-16
10,RidgeCV,arousal,lag_1,0.0063001779922691,0.0272915131801492,0.7792883068768077,0.8827730777933861,0.2689497665923856
10,SVR,arousal,lag_1,-0.0037294307726963,-0.0120397851966005,1.1342794538006946,1.0650255648578089,0.5200322037394515
10,CatBoost,arousal,lag_1,-0.0411889039127088,-0.1913695956307656,0.9119902869095846,0.9549818254341726,0.280072841858356
10,Ensemble,arousal,lag_1,-0.0131797413393036,-0.0553248259342217,0.9185313714657034,0.958400423343867,0.3208465307420275
10,MeanBaseline,arousal,lag_2,0.0,,0.607661659076992,0.7795265608540815,0.0
10,RidgeCV,arousal,lag_2,0.0033376381677473,0.0160467260599216,0.7996388072124391,0.8942252552978132,0.2521668546198556
10,SVR,arousal,lag_2,-0.0097918961186807,-0.0300198143437389,1.0972764386037903,1.0475096365207293,0.535589864916835
